"city_name","rest_name","screenname","member_id","review_language","user_loc","rating","review_date","review_quote","review_text"
"chicago","Acadia","tisidor","28C9D208042D2A9A1C0FA0F128FD916B","en","Paris, France","2","November 15, 2016","Portions too small, some were very tasty but left hungry and didn't care for the experience.","The restaurant is in an area that I drive past frequently and I had never noticed the understated elegance of Acadia and the valet parking sign. You enter into a sophisticated small bar area with all the latest Japanese liquors and few of the typical name brands. I thought ""uh-oh"" this place might be too foo-foo for me, and I was right. The bartender was less than friendly and we opted not to order drinks. Our wait wasn't long and we were led into a nice size dining room where simplicity reigns with no table cloths and little on the tables. Clearly the restaurant has an Asian theme and there were many servers in attendance, but the wait to get some food was way too long. Water came quickly and nothing else for 10-15 minutes. No bread, no nothing.And then we began our 5 course tasting menu. I've found that tasting sometimes means you'll leave the restaurant hungry and that sure was the case.The truffle cookie was good, as were 2 of the 3 others in a box. The lobster roll was tasty but truly bite size, the cured tuna was bursting with flavor and my taste buds were loving it; but the olive bon bon was absolutely terrible and spoiled everything. Yuck! Don't know who thought that was a good idea. The cavier, potato soup was in the smallest thumbnail bowl possible but delectable. I was getting worried because the portions were so small. The Thai peanut soup was ok but the lobster was underwhelming and the pheasant ravioli was terrible. I purchased the Miyazaki beef for an additional $75 and it was good, but for $75 it was terribly overpriced. The little stories the servers told you about the chef inspired dishes was interesting, but without more food was an exercise in futility. The chocolate and deserts were adequate, but for a restaurant that clearly is catering to an upscale crowd, it was a big miss for me. Much too long a dining experience and overly expensive considering we left hungry."
"chicago","Acadia","24601Panda","264D777AA2E505227BA7C96B2DA9929B","en","Charleston, South Carolina","5","November 14, 2016","Worth a trip","Approachable high end dining, with value. A bit out of the way, but well worth it. Great bar area too. 5 course menu under 2 hours. 10 course around 3. Will def be back!"
"chicago","Acadia","taiya2015","75693094272CA2B4B53025DF9902D3F5","en","Chicago, Illinois","5","November 14, 2016","5 star dining at 2 michelin stars restaurant","great place to enjoy fine dining to celebrate a special occasion... do go for the ten coarse with wine pairing... but for a less formal occasion opt for 5 course with a glass of your favorite wine or even at the bar which is first come first serve"
"chicago","Acadia","Ed T","19A97367D51CDFA054EA453718711E7E","en","Toronto","5","November 11, 2016","Wagyu beef heaven","Happy wife, happy life. Wife, extremely happy after our visit to Acadia. We enjoyed an outstanding tasting menu. A great taxi ride back to our hotel. We had a fun night.The food is superb, complimented by great service.Enjoy."
"chicago","Acadia","Zimco01","58D80DAEA06C68420CB5A888FCDF800D","en","Warren, Michigan","5","October 28, 2016","5 star dining and service","had the wine and food tasting menu 5 courses service is above average and the food was to die for if you are looking for an above average dining experience the 2 Michelin star's her do not disappoint"
"chicago","Acadia","stephen s","AD4E4EC5F45CC66B469359D81534D5CC","en","Oakland, California","5","September 29, 2016","worth the star","First congrats on their 2nd Michelin star.Had the 10-course tasting menu. Service is top notch, staffs were super friendly and professional. live up to 2 stars in service. Food I would give a 9 out of 10. Almost all the dishes were really good, and I would say 3 of them were amazing (Michelin standard) Michelin food all looks good, but they need to taste better than their looks. 2 cocktail I highly recommend, Tiger Tonic* I think that was the name, which has tonic ice cubes, it was a bit on the sweet side. Perfect for ladies. Japanese sidecar hands down was the best cocktail I had in awhile. For almost all the Michelin restaurants, you really can't say much about the food because is hard to express the flavor by words and even by pictures. This place is worth the money, and worth your time. Book it and go try it."
"chicago","Acadia","DosDragones","380581BB011C8709B941F23BFA8BCBDF","en","New York City, New York","5","September 26, 2016","Fine Dining...Off the beaten path","The driver was confused when we gave him the address. We arrive in front of subtle building next to an active dog park. Inside...a creative meal with regional ingredients and perfectly paired wines by Ben Meyer. Ryan McCaskey is well on his way to his third Michelin star. Bobby Schaffer is a brilliant pastry chef. "
"chicago","Acadia","giovannig506","E88B894A3682E4C01F79B25ABD1BE905","es","(null)","4","September 26, 2016","Buena experiencia no impresiona","Comida especialmente minimalista. Buena experiencia pero si eres de gran comer no vayas al de 5 platos sino al de 10. Para el costo no le impresionó. Excelente servicio y selección de vinos y licores. Recomiendo ir una vez pero yo no regresaría. "
"chicago","Acadia","DadofAMT","65417FCD433B89E86F269B3665323FB4","en","Chicago, Illinois","4","September 5, 2016","Was not impressed","I was truly expecting to be blown away given the reviews and maybe that is the problem. We ate at another restaurant the night before and were blown away by that. I have to admit, I was upset about the whole lead up. We had reservations nearly a month in advance for Sunday for a birthday celebration. A week before they called and said they were suddenly closed for maintenance. How was that not anticipated? Strange how that happened considering they require you to purchase tickets in advance. Katelynn went to a lot of effort to reschedule with another restaurant and fit us in for Saturday but it was an inconvenience given we had guests flying in from out of town. No other accommodations were offered for the inconvenience other than we could cancel. HmmmmIn total we added 5 drinks to the tickets, one more wine pairing and a Wagyu beef dish that somehow added $250 to the prepaid bill.Now on to the food and service..the melon dish was bland and unimaginative. Molecular gastronomy and agar are passé unless the flavor was intense or unusual because T this was boring. The Wagyu beef was warm and not hot and we had 4 to share ( they said that was ok) but there were only 3 small pieces for $85.But thank god we ordered it for our 5 course meal because that was insufficient but due to our late seating were not able to order the largerTasting menu (in hindsight, glad we didn't). They were not even aware of which tasting menu we ordered and asked us despite ordering this well in advance. Poor communication. Water glasses were not filled through the evening. While you might expect this at a lower caliber restaurant, we found this surprising. The lobster roll was good but not exotic or innovative. The chicken was tepid and had an unusual consistency. The cucumber frozen dessert/intermezzo pictured below was novel but I have to say that I can't remember because they never offered us a menu as a souvenir as is so typical of restaurants of this caliber. Cardamaro was one of the wine pairing offerings and actually delicious but at a cost of about $15 a bottle, not something you would expect from a 2 star Michelin restaurant with an $85 wine pairing. On top of all that, it was a birthday celebration with nothing special to truly mark the occasion. I feel I'm being generous in giving 4 stars but not interested in ever returning. "
"chicago","Acadia","Jeff R","D79235B0C1B7B163E234E9FB3E1143B6","en","Libertyville, Illinois","5","August 30, 2016","Hard to find exquisite fine dining experience","Passed the restaurant twice as the outside is rather unassuming. Once inside, you are in for a unique dining experience. The food and wine pairings are sure to please."
"chicago","Acadia","Kallen C","E250F75526A52F0922CF8814648A726F","en","San Mateo, California","5","August 22, 2016","An excellent dinner","Every dish on tasting menu was well prepared, tasty and well presented. Service was right on inside a beautiful restaurant."
"chicago","Acadia","travelguy9119","E736B1EB647B237F237042C00B9B3967","en","Minneapolis, Minnesota","2","July 31, 2016","Wine pairing a total ripoff","This is easily the most overrated restaurant I have ever visited. How this place ended up with two Michelin stars is beyond me.I have visited a multitude of Michelin starred restaurants around the world and this is by far the worst. The restaurant itself is quite bland in appearance. The service was just OK, but given you are required to pay a 23 PERCENT GRATUITY IN ADVANCE one might expect more. 23 percent. In advance. That's pretty aggressive by anyone's standards. The food was nicely plated and good, not great. Certainly not two-star worthy. But where Acadia truly failed is in the wine pairing. The shortest pours I've ever seen. I'm not looking to get smashed at one of these, but for $85 you got little more than a glass of wine (five pours). The wines themselves were good, I really wish I could have enjoyed them. To top it off, the somm had a jacket full of smudges and stains. At a two-star restaurant, you really need to have your somm in a decent looking jacket, don't you think?Acadia just picked up its second Michelin star this year. Not sure how on earth that could have happened, but I think it's going to put a lot of undue pressure on this place. Expectations are going to be very high. And Acadia will not live up to them. I wondered why it was so easy to get a reservation on a Saturday about two hours before I visited. Now I know..."
"chicago","Acadia","Ana F","09912081BA49EF5BE2B6270E6B6C3BDB","pt","Porto Alegre, RS","3","July 31, 2016","Esperava mais ","Esperava muito mais desse restaurante. Achei a comida sem ""alma"" e pequeníssimas porções. Destaco um drink com lima, lemongrass e lavanda que salvou minha experiência lá. "
"chicago","Acadia","puma1954","1FE1C620D1E6571095C3A31E6F2B7681","en","Wheaton, Illinois","5","July 31, 2016","Amazing!!!","My husband and I came here as part of a Chase Sapphire dinner experience and it was amazing. We were able to meet with chef Ryan McCaskey and he was great in answering questions and talking about the history of the restaurant. The food and wine pairings were an experience to long remember. The selections were unique and delicious and the wine pairings were perfect. The presentation of the food was beautiful and each a work of art! Every morsel of food was a symphony of flavors ! The room was beautiful with a feel of calmness so your focus could be on the food. We will definitely be back!"
"chicago","Acadia","harfster","92B4C514770129C012C16E775BDF4E17","en","Chicago, Illinois","5","July 30, 2016","Fine Dining at its Best","Aside from 42grams, maybe the best fine dining experience I've ever encountered. Was supposed to be 10 courses, but was really 15-16. Incredible meal. Great service. Tons of ""wow"" moments. Highly recommend. Was not hungry at the end unlike many fine dining experiences I've had. If you can get in, it's worth it..."
"chicago","Acadia","jordanharris","1C88A6D54ED8CCFC0FD28F227FBD4148","en","Oklahoma City, Oklahoma","5","July 29, 2016","Stunning","As I expected, the tasting menu was phenomenal. The cocktails were excellent and we left full and satisfied. The staff was professional and courteous. A great way to celebrate or just to experience culinary perfection. "
"chicago","Acadia","89richy","C44B4DCCF07603492B639EE35ADC1B48","en","(null)","3","July 24, 2016","Early dinner","The interior of the restaurant was very well-appointed. Quite impressive, well-lit and spacious. Got the full tasting menu. Food was 'clean' and mostly 'safe'. No 'Wow' courses. Good but not exciting. Nothing to really elaborate much on.Service was friendly, polite with no airs or snottiness and, for a good part, competent. However, it was not as smooth or faultless or as well-choreographed as, let's say, Grace. A bit rough for a 2 Michelin-star restaurant actually. Perhaps, they should hire the folks who trained the staff at Grace to give them a seminar or two. To be billed a 23% service charge beforehand (as the reservation had to be 'bought' and fully paid for prior to the visit),I would expect a service that's impeccable and definitely way above what I experienced.Am I going back? With the glut of options around, unlikely."
"chicago","Acadia","778sunnyc","2197664F4414ADAF0A281E447E077129","zhTW","Songshan, Taipei","5","July 22, 2016","精巧、值得細細品味的米其林餐廳","想不到這頓晚餐真讓我們吃了四個小時，但席間絲毫不覺得時間漫長，因為上菜速度掌握還算得宜。雖然我們在空檔聊天時不免開玩笑説會吃不飽，但其實在視覺和味覺上已獲得很大的滿足！每道料理上桌時，服務人員都會特別做說明，而在最後用餐完畢要離開前，接待人員遞上了當日MENU給我們（做紀念吧？）詳細介紹了每道料理的內容。感覺上每道料理都美得像幅畫。名為""The Garden""的沙拉，擺盤真的像可愛的花園一樣；我也喜歡那道以Summer Melons主題的開胃湯，非常爽口。而主廚對甜品的安排也很用心，從清爽到甜而不膩，依序上桌。尤其第一道甜品-黃瓜雪酪，非常清甜。跳脫以往我們對雪酪和甜品的想像。原以為嚐到巧克力夏莓冰淇淋時就該完美ending，想不到還來一顆更甜的芝麻太妃糖，就像在休止符之後又補了一個可愛的彈跳音！"
"chicago","Acadia","742miked","11CCDF2208249B1F544A6494F71DD101","en","Chicago, Illinois, USA","5","July 13, 2016","Unique 2 star restaurant that goes beyond the food. The entire experience is truly great","When you walk in you notice that the seating is quite open, they could probably have had more tables but that is what makes this such a personal experience. The food is truly inventive, wonderful mix of flavors that are intensely individual and work together in new combinations. The staff is outstanding. The service is very attentive. Most notably is how knowledgable they al are and how personable they are. This gives Acadia a true sense of a soul, rather than an institution. This is a sleeping gem because it is a little out of the downtown area. Definitely worth the trip and you can boast a ""real find"""
"chicago","Acadia","Robert H","538B7D35B72280491F9DF5CFE405F1D1","en","Sydney, Australia","2","June 27, 2016","Not up to par","This restaurant was on our radar for Chicago and we booked months in advance from Australia. I'm not concerned with the building, or the outside door, as the food was what we came for. In that respect, it was an enormous let-down. We opted for a 5 course dinner. Service was friendly if unpolished. At times we saw the waiters make 'false starts' as one let his station slightly before the other as they attempted to synchronise their table movements. The food was passable but not up to par and in short supply for our liking. Perhaps this was an off night. However, when four people pay USD 770 - over 1000 Australian dollars - plus tip for dinner they expect to be fed! What else can I say? I so wanted to have a good dinner here and bought into the local boy makes good line that is fed in the restaurant backgrounding. As a family, we like to support local fine dining whenever we travel and this regrettably was the first time ever that we walked away disappointed."
"chicago","Acadia","rabbit h","4543FCF83648F2F0DE96234D2CE6C668","en","San Diego, California","5","June 22, 2016","2 Michelin Stars Restaurant","We actually ate at the bar (restaurant is too expensive for our budget) - the drinks and the food were wonderful, great taste, presentation, service... what else would you want from a restaurant?... hmmm, maybe location?.. well, location of this place is kind of funky, i must say: the restaurant is nearly unnoticeable, and the door, entry door, is VERY hard to open (we thought the place had another entry and went to look for it because we could not get that entry door to open, and apparently we were not the only ones doing that...) Ambiance (again, at the bar) is very sparse... it's all about food there."
"chicago","Acadia","206marcusf","170FA53E8FA9DC541DB230A96E5AED90","en","Peoria, Illinois","5","May 21, 2016","Wow","My wife and I ordered off the bar menu for our anniversary last night. She has the lobster roll and loved it. I had the tuna tartare with the truffle polenta. It was the best food I've ever eaten. Everything was perfect and delicious. The service was great. The place was gorgeous. I'm going back the next chance I get. All the stars. "
"chicago","Acadia","Oliver S","106CD145F8BD58743CDE936071F2EDC4","en","Hamburg, Germany","5","May 20, 2016","Two really true Michelin Stars","Been here for a private dinner in May 2016, also posted a picture of the menu we had, so I wont go that much into detail about the courses.The restaurant is in the south loop in a really unfancy building close to a children playground. But once you enter, you know that you are right.The bar is in front of the building and decoupled from the dining room, so that the people waiting do not disturb the privacy while dinig.The service is even though we had overall 6 different waiters along the night really good, sophisticated and knowlegable. I would say ""as expected"" but that is always not really fair compared to the high standard that is delivered here.We had 4 different ""greetings from the chef"", all in excellent quality and taste. The first courses nearly flew at our table and after 20min we had already passed 3 courses. Once we notified the waiter to slow down a little bit, we had the right speed of food and service.The overall dinner had 11 courses, we also took the wine pairing with really interesting stuff included ( the sake was the most interesting one ) and left after an incredible good dinner after 4,5hrs.The design of the courses, combination of taste, quality and variety of ingridients is worth the money. Even though we paid 175$ for the large tasting menu and another 125$ for the wine pairing I would truly say: its worth it.Go there if you are up for a really good Michelin star restaurant and have time for a special dinner event.Don't go there if you simply wanna get a dinner and be saturated 60min later, that´s not worth it and is also disrespectful for the people that work really hard in order to make this restaurant and its food a special one."
"chicago","Acadia","Sanford S","C2350E86DD5B8FB5F2EB11576CC62918","en","Chicago, Illinois","5","May 12, 2016","Inventive platings, exciting flavors, but know what to expect","We made our reservation after reading the Chicago Tribune 4-star review. I did not realize until well into the process that on-line reservations are prepaid and non-refundable. Since we went on a Tuesday, they were not overly busy and a phoned-in reservation would probably have worked fine.We did let them know (on the website) that it was pour anniversary and they presented us with complimentary sparkling wine to start. We opted for the 5 course tasting and had the wine pairings. They also served us 3 ""pre-appetizers"", a pre-dessert and little cookies after; so our total was 10 different dishes.As noted in other reviews, the portions a very small. However, the intensity of the flavors and the exquisite platings (this is the first time we photographed our plates at a restaurant) more than compensate. The wine pairings were well-chosen and described. The pours were only a couple ounces; so despite drinking six different wines we were in no way impaired (or over-full) when we left to drive home.The service was exceptionally competent. Even though one of our servers was on his first day he was clearly a well trained part of the team.The negatives: although safe, this location is several blocks south of the trendy South Loop restaurants. The entrance door is very hard to open. Our initial table was wobbly and their efforts to stabilize unsuccessful; so they moved us to another spot. Their was large puddle on the floor of one stall in the mens room which I had to bring to their attention."
"chicago","Acadia","GrangerGuy","4A3ABC4E4B4BB2B809144B3EA947709F","en","Granger, Indiana","5","May 8, 2016","Lived up to the hype","My wife and I celebrated our 3rd anniversary last night at Acadia by indulging in the 10 course tasting menu and wine accompaniments. And what a celebration it was! It took over 4 hours for our experience to play out. Tremendously creative and tasty course after course made the time seem to fly. We had one minor glitch with our service after 'the main course.' It took about 10-15 minutes for our plates to be cleared, before our 2 dessert courses. Otherwise our service was impeccable. And that main course, Indiana rabbit, was especially good. Overall, a wonderful evening. Highly recommended!"
"chicago","Acadia","Jutral13","D358BE09E95503F4D85B6B71FB94CAA6","en","New York City, New York","5","May 5, 2016","Delicious; Stylish; But Still Finding Its Groove","I was both impressed and disappointed with my visit to Acadia in Chicago. Having eaten at a number of Michelin star restaurants around the world, it's always great to try new places that Michelin has determined is upping its game.Acadia did not disappoint. Having the 10 course tasting menu (which included a number of pre, mid, and post dishes not included in that count) was a good experience. A small number of dishes were just exquisite; most dishes were very good; and a small number really missed the mark (the asparagus and the lamb tenderloin). Most of the wine pairings were done well, but there were a couple of misses. When the sommelier explains that people either love or hate the Chinato--maybe it's not the best choice for a forced, matched pairing. They did comp me a glass of port--which worked much better with the dish--but, things just need some small tweaks.The only real downside to the evening was the service. It was certainly not bad--it just wasn't up to the high standard that I would expect for restaurants of this caliber. There were a number of mis-queues where a dish came before a wine pairing; a waiter came and removed a glass that someone had just set for the next pairing (twice); and folks just seemed new (maybe 50% of the staff). Every restaurant has to train its staff, but the polish on all of the service was not there--and it showed and ended up detracting from what would have been a great experience.With all of that said, Acadia is still definitely deserving of a rating of 5 on TripAdvisor and 1 Michelin star. The chef still is experimenting with and refining new dishes; not all of them will hit the mark, but a stagnant chef is far worse. Refinement of the service should continue to evolve, but it's something that will have to be watched. If you're looking for a fine dining experience in Chicago, do check out Acadia. You'll enjoy the food."
"chicago","Acadia","fernandod35","2CE37F111A4C88767C73DA7F989ABA55","es","Cali, Colombia","5","April 22, 2016","Comida minimalista ","El restaurante en bien elegante, la comida es de porciones muy pequeñas, con sabores muy bien logrados. Solo tienen testing menue. Para ir una sola vez. "
"chicago","Acadia","Miguel Angel G","007113043C60238B4ACADF6258AC712D","es","Santa Catarina, Mexico","5","April 15, 2016","2 estrellas Michelin le quedan corto","Excelente comida y excepcional servicio. el numero de ranking que le da trip advisor no le hace justicia al Restaurant.Mi esposa y yo disfrutamos de una maravillosa cena. La presentacion y sabor de los platillos junto con los vinos seleccionados cuidadosamente para cada platillo, lo hacen uno de nuestros preferidos."
"chicago","Acadia","b_rjea903","31FFA1E40A5B2487EBE40CF762E01DFD","en","Tromso, Norway","3","March 5, 2016","Left just as hungry as when i arrived","After spending 9 weeks in the U.S. my friend and i wanted to go out with a bang, and eat at a nice restaurant. Since this place as gotten 2 stars in the michelin guide, we thought this would be an exciting place.This restaurant may deserve a bib gourmand, but no stars. The place was very noisy as there was no door between the dining area and the kitchen. The interior was cold. The waiters were very professional, and the sommelier was the main attraction of the evening.We had a 10 course tasting menu with wine pairing. I've had similar in several one and two star michelin restaurants. I was disappointed. The food in it self was very good, the wines were paired good, and the sommelier told us many interesting facts about the wines. However the courses were so small that we never really felt like we had been eating, they were no larger than a carnappe in other restaurants, the wine were in matched size. The fancy stuff they usually do with some courses in such restaurants basically lacked. It felt like we were stressed trough the set, as they were rushing food and plates in and out of our table. All in all a good meal, especially the main course and the dessert was amazing. However; even for a tasting menu, way to small courses. Price was stiff, probably worth 2/3 of what we paid."
"chicago","Acadia","Daniel-FLN-BR","FA2D77771CABB84EC836CF95BFAE6FE3","en","Florianopolis, SC","4","February 9, 2016","Fancy dining","Acadia is a nice restaurant awarded with 2 michelin stars. The service was impeccable. I ordered the 5 course menu and the food was great, except for the meat which I didn't like. Besides that everything was awesome. It's expensive."
"chicago","Acadia","michaelkim7","4D7EC92607109EFA5592448E95880BEB","en","Atlanta, Georgia","5","February 2, 2016","Hidden gem in Southloop!","Found this place through a restaurant.com voucher and was glad I tried it! It's a bit tucked away bit further south than most ppl are used to going, but is well worth the trip. This place has a variety of dining options, from the amazing bar menu that has the best burger in Chicago, to a nice dining area with a top notch pre fixed menu! I've had most items on the bar menu and the pre fixe a couple Times and have always been extremely satisfied! Try it soon before they blow up even more, as they got a Michelin star last year. "
"chicago","Acadia","jaebae7","104D2D6243A0E0AAD4C5C77F9CC56097","en","(null)","5","January 23, 2016","Awesome food!","Good food with good service is always good. It's a fancy restaurant and worth to pay money to eat. If I have a chance again, I would definitely return and get different course meals to try. Thank you!"
"chicago","Acadia","quickjaunt","81DBDACDF4F61DD3211EC7C869637593","en","los angeles, ca","5","January 13, 2016","edge of nowhere but great food","Normally, we don't travel too far down in the south loop, but this restaurant is worth the trip. Everything from the bar, food and service was epic. This is a 3 star Michelin restaurant in waiting. Highly recommended."
"chicago","Acadia","BuenaGirl","392CAA2CEB6054EE2C83CE38C5938283","en","Chicago, Illinois","3","January 9, 2016","Review for Bar Menu Only - Burger 5 Stars, Service 1","(Review for Bar Menu Only) First off, let me say the burger was absolutely stellar…one of the two best burgers I’ve had in Chicago (the other being from Villains on Clark), but the service was utterly horrendous. At a restaurant of this caliber, there should never be a need for me to be turned around in my seat looking for someone….ANYone….to come attend to our table. That being said…if you are a burger fan, it is still worth a stop here to try the Acadia Burger. Excellent meat and unique condiments, perfectly topped with Gruyère cheese. And although there are only about 10 accompanying French fries, they are perfect little golden nubbins of crispiness."
"chicago","Acadia","Yauza16","222B6E63C55073DAB16400AF7654EBF9","en","Ottawa","5","December 31, 2015","5 star, well done!","Went for the chef's tasting with my wife. Started with 3 amuse bouches which was a very nice added touch. Food was excellent that was diverse and creative. Plating was a joy each time something came out. The service was TOP NOTCH. Our server was knowledgeable, friendly, not pretentious and patient with our questions. The wine parings went very well with all course but maybe one. I don't even remember which one which tells how good the other courses were. This is not a cheap place to eat, but the experience, service and the food shows why it is a Michelin star restaurant"
"chicago","Acadia","Stu S","5A5BCF0D114BE35B98A1FEC56A686CA1","en","Valparaiso, Indiana","5","December 30, 2015","Wake up your taste buds!","We just enjoyed the Chef's Tasting Menu on the next to the last day of 2015. What a way to end a year. It was a truly sensual experience; the tastes (unexpected, complex and marvelously delicious), coupled with the variety of textures and colors all presented with the precision of a choreographed dance ensemble in an environment with sound levels that allowed intimate conversation.It is not inexpensive, but every bite is worth the price of admission.How many restaurants can you name that include pig heart tartare, beef with coconut, beets, apple, chocolate and a ""bark"" made of barley?This two-star Michelin restaurant deserves every star it has claimed in the past year."
"chicago","Acadia","Jbotha_MN","AD2F69E4208E638E03D1217C2B22B9BF","en","Eagan, Minnesota","4","December 22, 2015","Disappointed with the ""A5"" wagyu","We added on an extra course of wagyu to our 5 course tasting menu. I don't know what this was, but it was definitely NOT A5 grade beef wagyu. The melting point of the fat was too high, the texture was all wrong and it was sinewy. Everything else on the tasting menu was quite excellent, as was the service."
"chicago","Acadia","CWSMuse","8903DE63C896EBE6E24FECFA885664BF","en","Naperville, Illinois","5","December 21, 2015","Flavors Popped on the Palate. Foodie delight","We tried the Chef's Tasting Menu. Ryan McCaskey is a genius. How do you divine that Brioche, Truffle Mousse, and Apple work well together? Or that coconut, beets, apple, and chocolate are the perfect companion for beef? Good luck finding a more inventive or satisfying menu. All of the flavors of each grouping were distinct, even in the ""bites"" of pig heart tartare and trout roe. The wine pairings were perfect. Pours were very light, but it was possible to ask for more. We did and were served another tasting with enthusiasm. Service was impeccable. Definitely worth the splurge."
"chicago","Acadia","Trini-trekkers","8AF1CE19887D98E3C9C7BD98599B05D9","en","Holbrook, Massachusetts","5","December 20, 2015","Excellent cuisine, great service, unique dishes and you will pay for it","Attended a gathering here where starters were served for a group of about 20 persons and then went in to dine with 2 other colleagues. The atmosphere was fairly posh and the menu, quality and presentation of the food truly memorable. It is indeed a fine restaurant by any standards with the prices to match. Certainly worth dining here to celebrate that special occasion. "
"chicago","Acadia","NancyE330","9718ED6589EB40BA7AA25DE5A7BF0C50","en","Evanston, Illinois","4","December 15, 2015","Interesting food, elegant setting","We didn't start off too well-they had our reservation for the wrong day. However, they seated us without much fuss. The waitress introduced herself, asked about allergies saying none were marked on the reservation. There were four of us; one did not eat meat but did eat fish and seafood. She assured us that that would be no problem and it was not. She brought us a wine list. We asked for a cocktail menu since a friend had told us the bartender was very thoughtful and inventive. The menu was short but had fascinating and unusual drink preparations. After ordering our drinks, the waitress brought us the dinner menu. There were two tasting menus, one on each side. The left, $95, was five courses. The right, $165, was for twelve courses. We chose the shorter menu but with all the little extras (three amuses bouches before the first course), bread, an extra dessert and sweets afterwards, it came to at least eleven courses! The tables, decor and food presentation were restrained but elegant, tasteful. It was quiet enough for conversation even when the restaurant was full. The food was very good, some dishes even great. The service was efficient and understated. We were presented with menus and tiny muffins as we left. The restaurant is in a bit of an iffy neighborhood, unmarked, but comfortable safe."
"chicago","Acadia","PamWine","F376A3597C2EC488BD5A2552768B1CE2","en","Warsaw, Indiana","5","December 15, 2015","Food as Art or Art as Food?","My husband and I enjoyed an incredible meal that was not only delicious but the presentation was like looking at a beautiful piece of art. We had the five course tasting menu with wine pairings. We couldn't imagine not having the accompanying wine because it was paired perfectly. Each wine and course enhanced the taste of the other. Anyone who is interested in having a food experience, not just a meal, would enjoy this restaurant. It is as good as the French Laundry in Napa at a much more reasonable price. Enjoy!!"
"chicago","Acadia","MrVarmint","F5BD0EEED55A5F1DF18E6787EE977D64","en","San Francisco, California","5","December 11, 2015","Completely deserving of its Second Michelin Star and an incredible value (relatively-speaking)","I have been slowly but surely working my way through the Michelin Guide's 1-3 star restaurants in Chicago. Acadia is my first 2-star restaurant and it did not disappoint. My SO and I opted for the 5 course chef's seasonal tasting menu with wine pairing and it was absolutely outstanding. The courses went from lighter to heavier as did the wines and we both really enjoyed each course. The menu was very unique with a good combination of traditional methods and more modern molecular gastronomy themes (and heavy on lobster which I appreciated). The service was outstanding as would be expected from a 2 Michelin Star Restaurant, but it was not as starched or ""up tight"" as some others in its class (e.g. Tru). Apparently Chef McCaskey's philosophy and mission with Acadia is to bring Michelin Guide-quality food and experience to the masses, and quite frankly, from a cost perspective, there's no question he has achieved that with Acadia. With the tasting menu and wine pairing and a cocktail to start, it was still an incredibly reasonably priced meal (considering the quality and reputation). I highly recommend, and so far, Acadia has earned its spot as one of the best restaurants in Chicago, and perhaps the best value of a Michelin starred (or two-starred) restaurant I've ever been to."
"chicago","Acadia","Salsadancer146","64DC269FFE24FE5B8E6C5DE30FB2B923","en","Pepperell, Massachusetts","3","December 1, 2015","Return visit, less than impressed","This was our second visit to Acadia and I must say, the service and food this time around was not as impressive. Our service last time was like a dance, constantly keeping an eye on everything and when each person finished their courses. This time however, the wait between courses was ridiculous, the servers seemed to struggle stating the menu descriptions and more than once I had to ask for a napkin or extra silverware. The food while impressive to look at, was just so-so. I appreciate the level of culinary artistry here, but the food still has to taste good and in most cases, the food along with the wine pairings felt disjointed and mis-matched. I will also add that the price of our meal was astounding for what we received. I would never pay that much again to receive the service and meal that we did. Acadia by FAR has been my favorite restaurant in Chicago but now I am not sure I would return."
"chicago","Acadia","ScottSpiral","F4EE60CECAC0C23D551C1F6DD99DA72D","en","Melbourne, Australia","5","November 13, 2015","Great!","We had the 5 course degustation menu with matching wines and all I can say is that it worked perfectly. The food was exquisite and extremely well presented, the explanations that accompanied the wines was top class and the ambience of the fine dining area was very classy.Great meal, great wines, great service, great night"
"chicago","Acadia","sen0lan","B32546744B4B2E624BEF860E1CD229C3","en","Chicago, Illinois","5","October 26, 2015","Tasting menu","We had the five course tasting menu and it was delicious - and enough food to feel very full. The sommelier was great and chose a fantastic wine. Overall a wonderful evening - would highly recommend."
"chicago","Acadia","SylvainD501","F61F6983E017A5DA6DC24C56ACCE90C1","fr","Montreal, Canada","4","October 11, 2015","South Loop Trendy","Restaurant chic marquant la gentrification d'un quartier marginal de Chicago,la South Loop.Salle contemporaine et élégante, ambiance animée côté lounge, plus feutrée dans la salle à dîner Une cuisine ´ new américan' de finesse avec emphase sur de beaux ingrédients évoquant les origines du chef( Maine) . Excellente maîtrise des poissons et crustacées. Service professionnel mais un peu formaté ( quasi robotisé);on a parfois l'impression d'écouter un poème mémorisé et le rythme de service est un peu trop rapide pour un menu dégustation.Belle carte des vins; 1 ère cru de Vincent Dancer! Oui je le veux!Dans l'ensemble une belle expérience,un peu chère si on la compare à d'autre tables étoilées du même niveau( Blackbird, Boka). L'expérience Acadia avec option à la carte serait sûrement souhaitable.on y retourne; probablement!"
"chicago","Acadia","Ajaywells","466D2F34A456AE17720D05C8699B0375","en","Chicago, Illinois","5","September 15, 2015","Fit for foodies","Our favorite restaurant in Chicago. Excellent service, atmosphere and ambience. The food and wine list are superb "
"chicago","Acadia","IsabellaNuVa","AFFF99A6A26D646B1FFB844F9D4FCB4F","en","(null)","5","August 30, 2015","Amazing food!","The restaurant was beautiful, the food was amazing And the service was outstanding! We had the summer tasting menu and it was really worth it."
